,0,1,Year,b_id
1747,Owner Percent,0.5411809494720905,2017,18
1748,Regular Percent,0.5372799609683878,2017,18
1749,Education Percent,0.5359250338076431,2017,18
1750,Computer Percent,0.5258065606822959,2017,18
1751,Cellular Percent,0.5175084309777147,2017,18
1752,Health Provider Distance,0.4705353326785442,2017,18
1753,Uninhabited Percent,0.4691621976536262,2017,18
1754,Reported Barrio,0.09474893878066837,2017,18
1755,Latitude,0.7269616341812117,2017,19
1756,Longitude,0.6971530759873907,2017,19
1757,Distance from Public Transportation,0.6904760652403521,2017,19
1758,Sports Center Distance,0.6125790027728373,2017,19
1759,Public Wifi Distance,0.5856548411870302,2017,19
1760,Health Provider Distance,0.5792022463940549,2017,19
1761,Regular Percent,0.5707914958968971,2017,19
1762,Education Percent,0.5693254903966585,2017,19
1763,Computer Percent,0.5652579757226603,2017,19
1764,Rent Percent,0.5544398126780967,2017,19
1765,Owner Percent,0.5512311269134615,2017,19
1766,Cellular Percent,0.5200645739265584,2017,19
1767,Immigration Percent,0.5113558432036602,2017,19
1768,Uninhabited Percent,0.4926030366425569,2017,19
1769,Reported Barrio,0.102795707162048,2017,19
1770,Sports Center Distance,0.6726009059944995,2017,20
1771,Longitude,0.5327254727484463,2017,20
1772,Distance from Public Transportation,0.4574939572915708,2017,20
1773,Public Wifi Distance,0.35260965790110976,2017,20
1774,Owner Percent,0.3414067435854897,2017,20
1775,Immigration Percent,0.31237449613560164,2017,20
1776,Uninhabited Percent,0.3035854466922574,2017,20
1777,Cellular Percent,0.2936340212151429,2017,20
1778,Rent Percent,0.2775774344952211,2017,20
1779,Latitude,0.2745986773637945,2017,20
1780,Education Percent,0.2281772558075095,2017,20
1781,Health Provider Distance,0.20642226170640754,2017,20
1782,Reported Barrio,0.17799013643618602,2017,20
1783,Computer Percent,0.17654405020876673,2017,20
1784,Regular Percent,0.1713093698507362,2017,20
1785,Distance from Public Transportation,0.6283797371659787,2017,21
1786,Longitude,0.6053545390393342,2017,21
1787,Latitude,0.6005823822049998,2017,21
1788,Sports Center Distance,0.5411994358896659,2017,21
1789,Cellular Percent,0.5066215520013864,2017,21
1790,Public Wifi Distance,0.505748025430564,2017,21
1791,Computer Percent,0.4600554209315084,2017,21
1792,Health Provider Distance,0.4590158964494142,2017,21
1793,Owner Percent,0.4550650468216659,2017,21
1794,Regular Percent,0.4435921185310177,2017,21
1795,Rent Percent,0.4327785071548398,2017,21
1796,Immigration Percent,0.4278884139712238,2017,21
1797,Education Percent,0.41708683327853396,2017,21
1798,Uninhabited Percent,0.4099631111014954,2017,21
1799,Reported Barrio,0.005625295516985318,2017,21
1800,Sports Center Distance,0.779010249430117,2017,22
1801,Education Percent,0.7503064286844014,2017,22
1802,Latitude,0.7082886895345597,2017,22
1803,Owner Percent,0.7052551466461989,2017,22
1804,Regular Percent,0.7011935924959665,2017,22
1805,Computer Percent,0.6851542844712357,2017,22
1806,Distance from Public Transportation,0.6777633753446629,2017,22
1807,Cellular Percent,0.6698916255790333,2017,22
1808,Immigration Percent,0.6680723315722785,2017,22
1809,Longitude,0.6154140790637936,2017,22
1810,Rent Percent,0.6140894762437727,2017,22
1811,Uninhabited Percent,0.5668298701379668,2017,22
1812,Health Provider Distance,0.5092835481827152,2017,22
1813,Public Wifi Distance,0.4751895299789184,2017,22
1814,Reported Barrio,0.17368813675648995,2017,22
1815,Distance from Public Transportation,0.4552945538653952,2017,23
1816,Longitude,0.4359783525943901,2017,23
1817,Latitude,0.4196934432449884,2017,23
1818,Sports Center Distance,0.4037493303757156,2017,23
1819,Owner Percent,0.3583242631192292,2017,23
1820,Rent Percent,0.3380611652674941,2017,23
1821,Public Wifi Distance,0.3033723386838152,2017,23
1822,Education Percent,0.3008157646997707,2017,23
1823,Computer Percent,0.2969425854373249,2017,23
1824,Cellular Percent,0.29196753974982537,2017,23
1825,Uninhabited Percent,0.2834106793653301,2017,23
1826,Health Provider Distance,0.28022776922312703,2017,23
1827,Immigration Percent,0.27988063149731524,2017,23
1828,Regular Percent,0.2404060709517464,2017,23
1829,Reported Barrio,0.041043948344969834,2017,23
1830,Latitude,0.466379514932274,2017,24
1831,Sports Center Distance,0.4344036349602125,2017,24
1832,Longitude,0.4326880144864407,2017,24
1833,Public Wifi Distance,0.40493478968785857,2017,24
1834,Distance from Public Transportation,0.39655631610219055,2017,24
1835,Health Provider Distance,0.3916304115694906,2017,24
1836,Regular Percent,0.26805611078793445,2017,24
1837,Rent Percent,0.2499510770637108,2017,24
1838,Owner Percent,0.2419972335988589,2017,24
1839,Immigration Percent,0.24044234765635464,2017,24
1840,Cellular Percent,0.2326256466726169,2017,24
1841,Computer Percent,0.2318537986813465,2017,24
1842,Education Percent,0.20940418546308148,2017,24
1843,Uninhabited Percent,0.20273089960731872,2017,24
1844,Reported Barrio,0.1738830706392691,2017,24
1845,Distance from Public Transportation,0.6753091507893205,2017,25
1846,Sports Center Distance,0.638485866054745,2017,25
1847,Longitude,0.6257133279138989,2017,25
1848,Latitude,0.5989379280304177,2017,25
1849,Public Wifi Distance,0.5321304276011332,2017,25
1850,Rent Percent,0.5050235378714323,2017,25
1851,Immigration Percent,0.4917203033527859,2017,25
1852,Health Provider Distance,0.4862800796839859,2017,25
1853,Education Percent,0.4834656442819694,2017,25
1854,Cellular Percent,0.4742792169856576,2017,25
1855,Regular Percent,0.4216356348146051,2017,25
1856,Uninhabited Percent,0.4214056931299317,2017,25
1857,Computer Percent,0.4185343749573352,2017,25
1858,Owner Percent,0.3500155232089721,2017,25
1859,Reported Barrio,0.1258327728111257,2017,25
1860,Longitude,1.0231398479722578,2017,26
1861,Latitude,1.0042494640957962,2017,26
1862,Distance from Public Transportation,0.9611720712983928,2017,26
1863,Public Wifi Distance,0.9301403147430878,2017,26
1864,Health Provider Distance,0.9064224591380824,2017,26
1865,Sports Center Distance,0.8979873494354425,2017,26
1866,Owner Percent,0.7281245987543903,2017,26
1867,Education Percent,0.7259829191602094,2017,26
1868,Immigration Percent,0.7065016251880696,2017,26
1869,Regular Percent,0.7020288142215194,2017,26
1870,Cellular Percent,0.6912812319608088,2017,26
1871,Computer Percent,0.6847656292942671,2017,26
1872,Uninhabited Percent,0.6384187037362028,2017,26
1873,Rent Percent,0.6291304427640454,2017,26
1874,Reported Barrio,0.1631133019674713,2017,26
1875,Cellular Percent,0.4705014518637598,2017,27
1876,Rent Percent,0.4290278921871447,2017,27
1877,Sports Center Distance,0.4283303038691195,2017,27
1878,Education Percent,0.4258859772988264,2017,27
1879,Health Provider Distance,0.421536629222242,2017,27
1880,Distance from Public Transportation,0.4177501252764269,2017,27
1881,Owner Percent,0.39771530255273824,2017,27
1882,Longitude,0.3871277920859053,2017,27
1883,Uninhabited Percent,0.3839161046400612,2017,27
1884,Latitude,0.3612444057023674,2017,27
1885,Computer Percent,0.3611991504780674,2017,27
1886,Immigration Percent,0.34469504115315885,2017,27
1887,Public Wifi Distance,0.34267333955657,2017,27
1888,Reported Barrio,0.2860925668009169,2017,27
1889,Regular Percent,0.25317571476845124,2017,27
1890,Longitude,0.5916361087071369,2017,28
1891,Sports Center Distance,0.5757643362897293,2017,28
1892,Distance from Public Transportation,0.5715979177177529,2017,28
1893,Latitude,0.49632203608672,2017,28
1894,Computer Percent,0.4911425614729778,2017,28
1895,Uninhabited Percent,0.489955500105451,2017,28
1896,Rent Percent,0.4873551982545194,2017,28
1897,Public Wifi Distance,0.4829047781660845,2017,28
1898,Owner Percent,0.4735855796773962,2017,28
1899,Cellular Percent,0.4693756262799167,2017,28
1900,Health Provider Distance,0.456858276309077,2017,28
1901,Education Percent,0.4331489198616029,2017,28
1902,Regular Percent,0.4188470950343937,2017,28
1903,Immigration Percent,0.4187165759855645,2017,28
1904,Reported Barrio,0.047755993462364144,2017,28
1905,Longitude,0.5161431001250705,2017,29
1906,Distance from Public Transportation,0.4834549855161283,2017,29
1907,Regular Percent,0.460200140540175,2017,29
1908,Education Percent,0.4352890324698433,2017,29
1909,Rent Percent,0.42940696963580827,2017,29
1910,Public Wifi Distance,0.4175419819893986,2017,29
1911,Owner Percent,0.4140466617571379,2017,29
1912,Immigration Percent,0.3802343142880416,2017,29
1913,Sports Center Distance,0.3589597473122388,2017,29
1914,Computer Percent,0.352341563007462,2017,29
1915,Cellular Percent,0.3513520989818231,2017,29
1916,Uninhabited Percent,0.34061773377054605,2017,29
1917,Latitude,0.3304833589274589,2017,29
1918,Health Provider Distance,0.3285758951765612,2017,29
1919,Reported Barrio,0.036939807391991764,2017,29
1920,Education Percent,0.4754704678165629,2017,30
1921,Rent Percent,0.4460036523033764,2017,30
1922,Owner Percent,0.407878533666691,2017,30
1923,Immigration Percent,0.3981125681136852,2017,30
1924,Public Wifi Distance,0.3769248776304019,2017,30
1925,Cellular Percent,0.34636262414356445,2017,30
1926,Computer Percent,0.3394801010880721,2017,30
1927,Regular Percent,0.32440346989442137,2017,30
1928,Distance from Public Transportation,0.3039516206338706,2017,30
1929,Latitude,0.2846604186394925,2017,30
1930,Health Provider Distance,0.2673706183442146,2017,30
1931,Longitude,0.21719422888112486,2017,30
1932,Uninhabited Percent,0.1925084756162292,2017,30
1933,Sports Center Distance,0.1411380790150747,2017,30
1934,Reported Barrio,0.0,2017,30
1935,Latitude,0.6543769576562289,2017,31
1936,Education Percent,0.6414958820902728,2017,31
1937,Rent Percent,0.629103251813008,2017,31
1938,Immigration Percent,0.6042994699597388,2017,31
1939,Computer Percent,0.5913346951333582,2017,31
1940,Regular Percent,0.5734871373203987,2017,31
1941,Sports Center Distance,0.5615959051943333,2017,31
1942,Owner Percent,0.5528819887046961,2017,31
1943,Cellular Percent,0.5443525703145018,2017,31
1944,Distance from Public Transportation,0.5417420868905394,2017,31
1945,Health Provider Distance,0.541528091184933,2017,31
1946,Uninhabited Percent,0.4878183878828004,2017,31
1947,Public Wifi Distance,0.4510936618213783,2017,31
1948,Longitude,0.44806030924223306,2017,31
1949,Reported Barrio,0.15550965143659656,2017,31
1950,Latitude,0.3622743847769074,2017,32
1951,Cellular Percent,0.3563694707813858,2017,32
1952,Owner Percent,0.35597739365491554,2017,32
1953,Rent Percent,0.35106998669819506,2017,32
1954,Immigration Percent,0.329255079656396,2017,32
1955,Longitude,0.32793536979906035,2017,32
1956,Education Percent,0.325625367922171,2017,32
1957,Uninhabited Percent,0.3243939992751934,2017,32
1958,Computer Percent,0.3026667282317819,2017,32
1959,Regular Percent,0.3015499612834516,2017,32
1960,Distance from Public Transportation,0.2968553011354205,2017,32
1961,Public Wifi Distance,0.2892277266153851,2017,32
1962,Health Provider Distance,0.2636934131301878,2017,32
1963,Sports Center Distance,0.2557827589321202,2017,32
1964,Reported Barrio,0.05986935619128597,2017,32
1965,Longitude,0.4535745917962544,2017,33
1966,Health Provider Distance,0.4393604524829828,2017,33
1967,Latitude,0.4356334433999045,2017,33
1968,Distance from Public Transportation,0.4095646611955557,2017,33
1969,Sports Center Distance,0.3954451264380516,2017,33
1970,Public Wifi Distance,0.3892234691259038,2017,33
1971,Owner Percent,0.33862669320565386,2017,33
1972,Immigration Percent,0.3375790007539989,2017,33
1973,Education Percent,0.31810829920333905,2017,33
1974,Cellular Percent,0.3037187237585628,2017,33
1975,Rent Percent,0.29704306160629645,2017,33
1976,Computer Percent,0.2921070055706529,2017,33
1977,Uninhabited Percent,0.25333068248597623,2017,33
1978,Regular Percent,0.25112403811827244,2017,33
1979,Reported Barrio,0.1594565139032873,2017,33
1980,Immigration Percent,0.5860553290038297,2017,34
1981,Uninhabited Percent,0.5714403303068107,2017,34
1982,Cellular Percent,0.5321131212637975,2017,34
1983,Distance from Public Transportation,0.5037995694658086,2017,34
1984,Public Wifi Distance,0.4454044544552196,2017,34
1985,Education Percent,0.4386750198148399,2017,34
1986,Rent Percent,0.3941476988891832,2017,34
1987,Owner Percent,0.36586827271624056,2017,34
1988,Longitude,0.3469199963649139,2017,34
1989,Regular Percent,0.3305278419942579,2017,34
1990,Sports Center Distance,0.3017854428916107,2017,34
1991,Computer Percent,0.2967026841179474,2017,34
1992,Latitude,0.28142725504731425,2017,34
1993,Health Provider Distance,0.20511446311811188,2017,34
1994,Reported Barrio,0.10207725244596476,2017,34
1995,Latitude,0.7360663650382988,2017,35
1996,Longitude,0.6618344047916636,2017,35
1997,Owner Percent,0.6521348714073478,2017,35
1998,Regular Percent,0.6485513822001683,2017,35
1999,Rent Percent,0.6459498946187479,2017,35
2000,Distance from Public Transportation,0.6387029774637627,2017,35
2001,Uninhabited Percent,0.6283430774480556,2017,35
2002,Cellular Percent,0.6173781782757692,2017,35
2003,Computer Percent,0.6095707469080751,2017,35
2004,Immigration Percent,0.6027678152734883,2017,35
2005,Health Provider Distance,0.6014447984237017,2017,35
2006,Education Percent,0.5929372176983114,2017,35
2007,Public Wifi Distance,0.5810262962857641,2017,35
2008,Sports Center Distance,0.5737230059034375,2017,35
2009,Reported Barrio,0.03840648869230345,2017,35
2010,Distance from Public Transportation,0.7901158975687887,2017,36
2011,Longitude,0.7807386246749329,2017,36
2012,Latitude,0.7723143194214233,2017,36
2013,Sports Center Distance,0.6975984936252146,2017,36
2014,Education Percent,0.6514621786916188,2017,36
2015,Rent Percent,0.6406282564357322,2017,36
2016,Health Provider Distance,0.6370934463691493,2017,36
2017,Immigration Percent,0.632502837081081,2017,36
2018,Owner Percent,0.6297871249046939,2017,36
2019,Public Wifi Distance,0.6274614613576754,2017,36
2020,Computer Percent,0.616292465801819,2017,36
2021,Regular Percent,0.6025391722359279,2017,36
2022,Uninhabited Percent,0.5992136058622508,2017,36
2023,Cellular Percent,0.5915608265807895,2017,36
2024,Reported Barrio,0.12578909248271142,2017,36
2025,Latitude,0.460671058022939,2017,37
2026,Longitude,0.43333428978326216,2017,37
2027,Sports Center Distance,0.4012799231604194,2017,37
2028,Health Provider Distance,0.34439934009994433,2017,37
2029,Regular Percent,0.32742735172315296,2017,37
2030,Public Wifi Distance,0.32296437570166336,2017,37
2031,Education Percent,0.25954811460634586,2017,37
2032,Cellular Percent,0.25351649789002106,2017,37
2033,Immigration Percent,0.20727884387637815,2017,37
2034,Computer Percent,0.20128937819319592,2017,37
2035,Rent Percent,0.19213945243946773,2017,37
2036,Distance from Public Transportation,0.15035560575556106,2017,37
2037,Owner Percent,0.10864140824825208,2017,37
2038,Uninhabited Percent,0.09534058676756896,2017,37
2039,Reported Barrio,0.0,2017,37
2040,Sports Center Distance,0.932046554189609,2017,38
2041,Longitude,0.9174714102212232,2017,38
2042,Latitude,0.9124690829266829,2017,38
2043,Distance from Public Transportation,0.8882832830331648,2017,38
2044,Public Wifi Distance,0.818404908007702,2017,38
2045,Health Provider Distance,0.7912025743694109,2017,38
2046,Computer Percent,0.787084940512206,2017,38
2047,Regular Percent,0.7491185748211486,2017,38
2048,Owner Percent,0.7394416819232794,2017,38
2049,Education Percent,0.7283019821209491,2017,38
2050,Uninhabited Percent,0.70779869596468,2017,38
2051,Rent Percent,0.6772726332755914,2017,38
2052,Immigration Percent,0.6590566136183065,2017,38
2053,Cellular Percent,0.6529608971394225,2017,38
2054,Reported Barrio,0.2521034240770881,2017,38
2055,Latitude,0.6203371717271016,2017,39
2056,Sports Center Distance,0.6190895124012536,2017,39
2057,Owner Percent,0.5820701220040769,2017,39
2058,Computer Percent,0.563245998592246,2017,39
2059,Public Wifi Distance,0.5572065919020845,2017,39
2060,Immigration Percent,0.5399385669246706,2017,39
2061,Distance from Public Transportation,0.5166239156069281,2017,39
2062,Uninhabited Percent,0.5146275555700748,2017,39
2063,Regular Percent,0.5128436593722334,2017,39
2064,Longitude,0.5099164491527161,2017,39
2065,Education Percent,0.4953275537819377,2017,39
2066,Rent Percent,0.4928529234484036,2017,39
2067,Cellular Percent,0.4762417330239788,2017,39
2068,Health Provider Distance,0.4513780393081159,2017,39
2069,Reported Barrio,0.07664945740988792,2017,39
2070,Distance from Public Transportation,0.5709753487265536,2017,40
2071,Sports Center Distance,0.5438677080980723,2017,40
2072,Latitude,0.5216672025212907,2017,40
2073,Longitude,0.5135142434802318,2017,40
2074,Education Percent,0.4842278288915338,2017,40
2075,Regular Percent,0.4791399379409231,2017,40
2076,Immigration Percent,0.4607607118805466,2017,40
2077,Cellular Percent,0.4501673026570732,2017,40
2078,Computer Percent,0.4497968624800741,2017,40
2079,Rent Percent,0.43986027618249146,2017,40
2080,Public Wifi Distance,0.4340382275702246,2017,40
2081,Health Provider Distance,0.4250534307211873,2017,40
2082,Owner Percent,0.4062667987092827,2017,40
2083,Uninhabited Percent,0.3607309034335211,2017,40
2084,Reported Barrio,0.016852782235168062,2017,40
2085,Longitude,0.5631129913955206,2017,41
2086,Sports Center Distance,0.5399996153361708,2017,41
2087,Health Provider Distance,0.5343855479860014,2017,41
2088,Distance from Public Transportation,0.5294809523515647,2017,41
2089,Latitude,0.5201466785222992,2017,41
2090,Public Wifi Distance,0.5051097172812038,2017,41
2091,Owner Percent,0.4650408322522357,2017,41
2092,Computer Percent,0.459586963746113,2017,41
2093,Cellular Percent,0.44820900814212417,2017,41
2094,Immigration Percent,0.4352357030953424,2017,41
2095,Regular Percent,0.4302442174004817,2017,41
2096,Rent Percent,0.429330356345722,2017,41
2097,Education Percent,0.4142682579297517,2017,41
2098,Uninhabited Percent,0.37557412497918463,2017,41
2099,Reported Barrio,0.009305013694536513,2017,41
2100,Health Provider Distance,0.8294006733097548,2017,42
2101,Latitude,0.7816548746286855,2017,42
2102,Sports Center Distance,0.7777287457813453,2017,42
2103,Distance from Public Transportation,0.7747569179152998,2017,42
2104,Longitude,0.7518914950786826,2017,42
2105,Public Wifi Distance,0.7097396677924808,2017,42
2106,Owner Percent,0.536957980309738,2017,42
2107,Cellular Percent,0.5363516638010228,2017,42
2108,Immigration Percent,0.5233627547690727,2017,42
2109,Computer Percent,0.5106750149604721,2017,42
2110,Rent Percent,0.5090082750153533,2017,42
2111,Regular Percent,0.4968557796654429,2017,42
2112,Education Percent,0.4742637189574799,2017,42
2113,Uninhabited Percent,0.4680023696462565,2017,42
2114,Reported Barrio,0.17019131981106672,2017,42
2115,Longitude,0.6485186327752173,2017,43
2116,Latitude,0.5976101202045809,2017,43
2117,Sports Center Distance,0.5739677448788845,2017,43
2118,Distance from Public Transportation,0.5706928364979014,2017,43
2119,Public Wifi Distance,0.5279502659133515,2017,43
2120,Health Provider Distance,0.5244087812603757,2017,43
2121,Owner Percent,0.4077612251841982,2017,43
2122,Computer Percent,0.3884518490128235,2017,43
2123,Immigration Percent,0.3857943181426093,2017,43
2124,Rent Percent,0.3827770095947143,2017,43
2125,Education Percent,0.374445388400503,2017,43
2126,Regular Percent,0.35620557136666786,2017,43
2127,Uninhabited Percent,0.3541849837074977,2017,43
2128,Cellular Percent,0.32401404800273115,2017,43
2129,Reported Barrio,0.07655656912965147,2017,43
2130,Distance from Public Transportation,0.6799295481643259,2017,44
2131,Longitude,0.6321976408404639,2017,44
2132,Latitude,0.5878742651269775,2017,44
2133,Sports Center Distance,0.5374548558710845,2017,44
2134,Rent Percent,0.5214232095187645,2017,44
2135,Owner Percent,0.5053687362911834,2017,44
2136,Public Wifi Distance,0.4946574713155503,2017,44
2137,Education Percent,0.48859221198200503,2017,44
2138,Regular Percent,0.4643016248781953,2017,44
2139,Health Provider Distance,0.4555425355594185,2017,44
2140,Computer Percent,0.4438600748629496,2017,44
2141,Cellular Percent,0.4239323256928307,2017,44
2142,Immigration Percent,0.4064271489857783,2017,44
2143,Uninhabited Percent,0.3946805967183282,2017,44
2144,Reported Barrio,0.04822110849284833,2017,44
2145,Latitude,0.4205631519144912,2017,45
2146,Health Provider Distance,0.3143677424993747,2017,45
2147,Distance from Public Transportation,0.2969122601833449,2017,45
2148,Longitude,0.2936160558046805,2017,45
2149,Sports Center Distance,0.22406944801143516,2017,45
2150,Regular Percent,0.2209182238083449,2017,45
2151,Reported Barrio,0.1999643992947953,2017,45
2152,Rent Percent,0.17062490430582675,2017,45
2153,Computer Percent,0.16127832149883714,2017,45
2154,Owner Percent,0.15793929613869295,2017,45
2155,Education Percent,0.1462286977181826,2017,45
2156,Public Wifi Distance,0.1337619442237754,2017,45
2157,Immigration Percent,0.1285036105032913,2017,45
2158,Uninhabited Percent,0.08953561658303455,2017,45
2159,Cellular Percent,0.06862043662714035,2017,45
2160,Sports Center Distance,0.606922879143895,2017,46
2161,Longitude,0.4772333111782214,2017,46
2162,Owner Percent,0.4308568539532471,2017,46
2163,Public Wifi Distance,0.4280802250768394,2017,46
2164,Uninhabited Percent,0.4266762045206964,2017,46
2165,Cellular Percent,0.4250183209479808,2017,46
2166,Computer Percent,0.4177605368274295,2017,46
2167,Immigration Percent,0.4137749749438808,2017,46
2168,Health Provider Distance,0.3822126995851547,2017,46
2169,Regular Percent,0.3813715030615126,2017,46
2170,Education Percent,0.3807932737380933,2017,46
2171,Rent Percent,0.37565027832637377,2017,46
2172,Latitude,0.3591214154888842,2017,46
2173,Distance from Public Transportation,0.3365866584218167,2017,46
2174,Reported Barrio,0.11900278731329306,2017,46
2175,Longitude,0.7911837237993193,2017,47
2176,Distance from Public Transportation,0.777283316432678,2017,47
2177,Latitude,0.7293620490531811,2017,47
2178,Computer Percent,0.7089336652956817,2017,47
2179,Public Wifi Distance,0.7063189980284309,2017,47
2180,Sports Center Distance,0.6797523523717013,2017,47
2181,Regular Percent,0.6492541347183471,2017,47
2182,Education Percent,0.6487931174820214,2017,47
2183,Uninhabited Percent,0.6326990835169544,2017,47
2184,Owner Percent,0.6157772229179894,2017,47
2185,Cellular Percent,0.5947881378918995,2017,47
2186,Health Provider Distance,0.5691060638259886,2017,47
2187,Rent Percent,0.5681775211646856,2017,47
2188,Immigration Percent,0.5533267558184138,2017,47
2189,Reported Barrio,0.15095776712789766,2017,47
2190,Distance from Public Transportation,0.7566133464069251,2017,48
2191,Latitude,0.7509142480396509,2017,48
2192,Longitude,0.6715232560085242,2017,48
2193,Public Wifi Distance,0.6640367645756307,2017,48
2194,Sports Center Distance,0.6341825691591474,2017,48
2195,Health Provider Distance,0.6253259599463834,2017,48
2196,Owner Percent,0.5200464293231724,2017,48
2197,Regular Percent,0.5115840649180772,2017,48
2198,Education Percent,0.5045964292822243,2017,48
2199,Computer Percent,0.4959495208297469,2017,48
2200,Rent Percent,0.4936478205801107,2017,48
2201,Uninhabited Percent,0.4830284728564109,2017,48
2202,Immigration Percent,0.4677795284394151,2017,48
2203,Cellular Percent,0.4323486586751475,2017,48
2204,Reported Barrio,0.009181267576263695,2017,48
2205,Distance from Public Transportation,0.833551219215507,2018,0
2206,Longitude,0.7874773765837104,2018,0
2207,Latitude,0.7576323633228781,2018,0
2208,Owner Percent,0.7077272298278161,2018,0
2209,Rent Percent,0.6683317801030819,2018,0
2210,Regular Percent,0.6541462764151453,2018,0
2211,Education Percent,0.6453921684373634,2018,0
2212,Public Wifi Distance,0.6286490699964897,2018,0
2213,Computer Percent,0.6237652849589179,2018,0
2214,Cellular Percent,0.6230656136918689,2018,0
2215,Sports Center Distance,0.5932379435617294,2018,0
2216,Immigration Percent,0.5798537815749576,2018,0
2217,Uninhabited Percent,0.575044939059004,2018,0
2218,Health Provider Distance,0.5566277326843436,2018,0
2219,Reported Barrio,0.03770012186222305,2018,0
2220,Owner Percent,0.4712085805192947,2018,1
2221,Longitude,0.4660062718557181,2018,1
2222,Rent Percent,0.4637688592765224,2018,1
2223,Computer Percent,0.4598145779424936,2018,1
2224,Education Percent,0.4482142594162615,2018,1
2225,Distance from Public Transportation,0.4361468343775821,2018,1
2226,Cellular Percent,0.434697904354926,2018,1
2227,Regular Percent,0.4171279226981652,2018,1
2228,Latitude,0.4018470859588335,2018,1
2229,Uninhabited Percent,0.3787290376154964,2018,1
2230,Sports Center Distance,0.3576473754679972,2018,1
2231,Public Wifi Distance,0.3421991921693075,2018,1
2232,Immigration Percent,0.33931669310614154,2018,1
2233,Health Provider Distance,0.3111239959621188,2018,1
2234,Reported Barrio,0.025541238897723195,2018,1
2235,Latitude,0.5877902505473549,2018,2
2236,Distance from Public Transportation,0.538889959906939,2018,2
2237,Sports Center Distance,0.5306714292006918,2018,2
2238,Immigration Percent,0.5020671063321847,2018,2
2239,Public Wifi Distance,0.4717091935711855,2018,2
2240,Owner Percent,0.4711920234494698,2018,2
2241,Rent Percent,0.4638950898087062,2018,2
2242,Computer Percent,0.4612192618339015,2018,2
2243,Cellular Percent,0.450053121387112,2018,2
2244,Uninhabited Percent,0.4480476879867363,2018,2
2245,Education Percent,0.439646608903101,2018,2
2246,Health Provider Distance,0.4393659585539327,2018,2
2247,Regular Percent,0.4124567219608579,2018,2
2248,Longitude,0.3557176272892413,2018,2
2249,Reported Barrio,0.01851997123947502,2018,2
2250,Latitude,0.7290743380254874,2018,3
2251,Education Percent,0.7169594221429725,2018,3
2252,Sports Center Distance,0.6712366420818685,2018,3
2253,Distance from Public Transportation,0.6437783526189156,2018,3
2254,Public Wifi Distance,0.5848044279407816,2018,3
2255,Cellular Percent,0.5662425580295203,2018,3
2256,Rent Percent,0.5580825427401506,2018,3
2257,Owner Percent,0.5515621503742438,2018,3
2258,Immigration Percent,0.5411901163932011,2018,3
2259,Uninhabited Percent,0.5267052547094115,2018,3
2260,Computer Percent,0.5135575300090394,2018,3
2261,Longitude,0.510877712149596,2018,3
2262,Regular Percent,0.5070816564929639,2018,3
2263,Health Provider Distance,0.4817055419354719,2018,3
2264,Reported Barrio,0.1661931451990546,2018,3
2265,Distance from Public Transportation,0.6188406876851635,2018,4
2266,Latitude,0.5652868660984836,2018,4
2267,Public Wifi Distance,0.5224059058077231,2018,4
2268,Sports Center Distance,0.5152820600201018,2018,4
2269,Computer Percent,0.5141141858217521,2018,4
2270,Immigration Percent,0.5097016923222095,2018,4
2271,Education Percent,0.5087519094876329,2018,4
2272,Longitude,0.4930792635629988,2018,4
2273,Rent Percent,0.4817740104655295,2018,4
2274,Owner Percent,0.452138910940795,2018,4
2275,Cellular Percent,0.4424851609711444,2018,4
2276,Regular Percent,0.4368699404536862,2018,4
2277,Uninhabited Percent,0.4027708715434182,2018,4
2278,Health Provider Distance,0.3912609945843242,2018,4
2279,Reported Barrio,0.079144473428431,2018,4
2280,Longitude,0.4515813743481485,2018,5
2281,Owner Percent,0.4445060391314168,2018,5
2282,Public Wifi Distance,0.4429736429607321,2018,5
2283,Distance from Public Transportation,0.4325617972409184,2018,5
2284,Health Provider Distance,0.4241563574581933,2018,5
2285,Sports Center Distance,0.4230258020587749,2018,5
2286,Latitude,0.4144295360406458,2018,5
2287,Computer Percent,0.4116648335958693,2018,5
2288,Regular Percent,0.3922554159584193,2018,5
2289,Cellular Percent,0.3897986725176352,2018,5
2290,Immigration Percent,0.3238774538104621,2018,5
2291,Education Percent,0.3010517215112372,2018,5
2292,Rent Percent,0.2761227204136727,2018,5
2293,Uninhabited Percent,0.2488784579221126,2018,5
2294,Reported Barrio,0.011763660015949862,2018,5
2295,Longitude,0.8997472239813034,2018,6
2296,Sports Center Distance,0.8511413562846655,2018,6
2297,Distance from Public Transportation,0.8470861581234397,2018,6
2298,Health Provider Distance,0.8032296617766934,2018,6
2299,Cellular Percent,0.7959602274137043,2018,6
2300,Public Wifi Distance,0.7854386740403947,2018,6
2301,Latitude,0.7749655012994405,2018,6
2302,Immigration Percent,0.7357718161233828,2018,6
2303,Rent Percent,0.7224394867076039,2018,6
2304,Regular Percent,0.7044442720309845,2018,6
2305,Computer Percent,0.7040702892709683,2018,6
2306,Owner Percent,0.6545471087452843,2018,6
2307,Uninhabited Percent,0.6506541430843868,2018,6
2308,Education Percent,0.6262066804396476,2018,6
2309,Reported Barrio,0.0728193702850981,2018,6
2310,Longitude,0.8383238482223145,2018,7
2311,Regular Percent,0.8310809480863925,2018,7
2312,Health Provider Distance,0.7957957323712423,2018,7
